id,cuisine
38744,french
2973,spanish
23453,southern_us
18843,jamaican
45985,italian
9307,japanese
12461,french
29115,chinese
46507,italian
44815,southern_us
2265,italian
36155,french
36669,southern_us
34070,mexican
7552,korean
13020,mexican
22657,mexican
30359,mexican
21211,greek
42389,italian
44064,chinese
15930,mexican
18132,mexican
4513,indian
42115,southern_us
26590,french
30137,indian
686,southern_us
16768,french
46492,korean
5366,indian
38566,mexican
32890,french
33613,korean
43844,italian
45745,southern_us
36276,jamaican
18458,indian
33449,chinese
24978,southern_us
12565,filipino
24976,filipino
34124,italian
23399,mexican
35802,italian
5432,french
23097,irish
48321,cajun_creole
5644,italian
10851,filipino
9139,italian
1737,french
9353,chinese
10070,indian
28302,italian
40915,french
42614,irish
43153,greek
37048,french
20051,italian
42473,brazilian
15462,italian
12421,italian
20943,japanese
8093,thai
34660,japanese
8042,italian
38505,italian
27509,mexican
28914,mexican
1504,italian
3195,mexican
18418,southern_us
22090,british
5330,southern_us
24966,korean
20022,british
11595,mexican
20845,thai
11478,french
38189,mexican
3087,chinese
28167,french
28429,southern_us
35140,irish
27417,chinese
35239,chinese
32527,italian
46949,southern_us
45205,chinese
32826,cajun_creole
46642,italian
31263,mexican
42272,brazilian
36571,southern_us
17862,southern_us
41611,mexican
11005,italian
19710,french
43980,vietnamese
2832,chinese
18930,indian
37627,italian
14340,chinese
45486,indian
21700,korean
31523,italian
11540,southern_us
4282,indian
34710,mexican
37403,vietnamese
44016,italian
23671,indian
2856,chinese
48182,japanese
42875,italian
33013,mexican
637,french
28886,italian
37117,mexican
12516,mexican
14004,chinese
36004,mexican
16824,japanese
1396,indian
34936,japanese
19727,southern_us
45096,japanese
40662,italian
35657,mexican
6274,southern_us
30257,filipino
26213,indian
4348,thai
28812,vietnamese
28436,thai
19877,mexican
31919,italian
48692,cajun_creole
27489,french
45239,greek
18899,italian
46963,italian
4166,thai
24962,southern_us
26053,thai
14782,mexican
25362,italian
2562,spanish
23772,southern_us
23915,southern_us
10386,thai
15784,italian
17177,mexican
38355,vietnamese
547,italian
34362,italian
16645,italian
9614,indian
25495,irish
3303,greek
16918,greek
19973,mexican
6194,french
2743,thai
5566,russian
35872,indian
41399,italian
9191,japanese
264,greek
42659,chinese
36668,italian
28664,italian
33294,italian
15368,irish
28274,korean
19796,italian
259,chinese
12442,southern_us
49193,italian
22177,italian
15027,chinese
39375,italian
9227,thai
41628,mexican
7930,indian
36221,italian
49052,chinese
29634,mexican
13723,french
27814,mexican
1124,italian
40368,southern_us
26280,french
41147,chinese
7419,spanish
30542,vietnamese
46861,mexican
23890,japanese
39654,southern_us
21699,indian
6606,french
44674,indian
16723,japanese
35514,mexican
1551,italian
27318,mexican
25507,southern_us
19110,indian
16624,indian
47105,french
5319,italian
36421,italian
48170,filipino
25764,korean
37293,italian
42183,indian
779,italian
8110,mexican
12997,japanese
41856,mexican
26246,french
35937,mexican
37090,thai
14559,southern_us
19575,southern_us
2794,french
36930,jamaican
33076,italian
14945,southern_us
46178,southern_us
5020,italian
15689,italian
13193,italian
27109,thai
28494,cajun_creole
11372,italian
34281,italian
25462,filipino
43729,indian
27751,greek
45122,mexican
16459,mexican
14258,british
1260,mexican
45997,mexican
33615,italian
14450,mexican
45599,mexican
21813,mexican
18069,japanese
25114,greek
41997,italian
26384,mexican
22405,indian
26469,southern_us
2498,indian
8069,jamaican
32130,mexican
6964,italian
29358,mexican
11636,italian
11956,cajun_creole
43565,mexican
22126,mexican
36413,southern_us
17789,mexican
19747,korean
19187,italian
3453,italian
38680,indian
12162,southern_us
32245,mexican
27635,southern_us
10031,chinese
31427,cajun_creole
20741,mexican
1209,greek
10276,mexican
36751,mexican
48075,southern_us
32937,italian
32340,italian
15186,chinese
15865,indian
12804,indian
31381,italian
2364,spanish
25834,italian
39382,mexican
38065,chinese
21005,indian
5304,chinese
20864,mexican
3374,italian
34921,mexican
19871,mexican
48435,italian
38964,indian
20007,indian
15824,italian
46240,french
32397,french
36147,mexican
27619,thai
26412,southern_us
28072,southern_us
15061,italian
18106,french
38057,mexican
26353,italian
14521,greek
46885,southern_us
41214,thai
21712,french
34544,french
26179,chinese
41039,greek
44730,italian
41577,mexican
37226,irish
29588,italian
12125,cajun_creole
11295,italian
46167,italian
9050,french
11364,italian
48005,italian
17373,russian
8864,french
39077,chinese
10384,italian
31252,vietnamese
29989,russian
19141,mexican
32955,italian
15410,greek
41280,italian
12666,mexican
43091,southern_us
39309,mexican
8430,brazilian
3961,southern_us
43348,mexican
3295,french
1286,mexican
17624,spanish
18137,chinese
20493,italian
3566,brazilian
9907,french
17693,french
45844,french
20659,southern_us
17197,greek
8588,thai
20681,british
15593,thai
13308,italian
24110,british
47141,spanish
15591,italian
14304,mexican
45839,indian
17451,jamaican
37386,mexican
38767,japanese
730,mexican
27709,southern_us
2022,italian
49049,thai
20359,moroccan
6857,indian
36400,southern_us
23765,moroccan
47227,italian
24161,thai
42226,southern_us
1727,southern_us
38472,italian
5790,mexican
23255,italian
37060,mexican
42660,indian
10054,spanish
42283,french
1847,italian
35309,mexican
15084,indian
12395,french
10240,italian
38465,italian
39909,italian
32,chinese
23133,mexican
26702,british
935,italian
46126,italian
40416,thai
31265,italian
37680,indian
45612,french
24637,chinese
25344,mexican
6579,british
13658,vietnamese
508,indian
14906,italian
43292,mexican
49508,french
9326,italian
45740,mexican
3367,mexican
18834,southern_us
32534,greek
2218,spanish
7288,mexican
3308,japanese
10298,indian
45189,italian
46114,mexican
2458,southern_us
34690,southern_us
39156,italian
14693,french
6474,thai
2172,spanish
43551,cajun_creole
10775,french
44792,irish
14204,moroccan
33803,mexican
25342,french
46534,thai
15476,southern_us
3353,italian
13531,brazilian
21256,indian
47326,indian
12478,chinese
37479,mexican
34725,cajun_creole
3093,brazilian
44349,moroccan
35738,indian
7060,chinese
23769,french
24021,jamaican
28901,italian
12823,indian
25063,chinese
8739,italian
44292,mexican
49605,thai
8365,french
38427,italian
6624,jamaican
35085,cajun_creole
10590,chinese
24873,mexican
46834,korean
2862,mexican
5146,chinese
15971,thai
39923,mexican
37528,mexican
6367,mexican
31350,japanese
3671,chinese
9351,mexican
47833,italian
49492,mexican
34382,greek
32072,southern_us
32062,southern_us
11666,southern_us
34627,thai
6035,french
16341,italian
16009,french
7477,spanish
7743,vietnamese
21073,japanese
23553,chinese
38804,italian
4367,indian
33239,mexican
42360,italian
5524,mexican
14355,french
179,italian
18724,indian
17137,french
4719,french
11336,cajun_creole
27956,french
2355,british
24676,chinese
38096,french
47918,french
129,thai
6427,italian
44858,italian
11488,indian
20120,british
18448,mexican
8510,mexican
18868,british
29096,cajun_creole
24608,mexican
21982,mexican
19377,greek
35971,italian
30911,thai
5636,indian
39839,southern_us
42250,korean
37052,mexican
4409,indian
25519,mexican
18900,british
24,southern_us
11785,mexican
9528,italian
6281,japanese
8459,moroccan
49459,thai
7227,mexican
14591,chinese
28295,mexican
29198,mexican
4378,french
49197,french
9932,indian
40357,french
27964,chinese
26993,japanese
25220,indian
28973,korean
5289,russian
28551,mexican
10981,italian
38914,southern_us
13731,mexican
4560,southern_us
49203,mexican
47324,southern_us
34015,irish
13254,italian
15126,moroccan
6133,french
3992,southern_us
1879,vietnamese
47208,italian
24255,greek
16948,italian
913,cajun_creole
36786,mexican
41633,italian
6204,italian
39886,vietnamese
17666,thai
31365,italian
27768,mexican
11680,southern_us
24467,mexican
16558,southern_us
8646,southern_us
38462,japanese
6769,italian
1023,vietnamese
33601,southern_us
41985,french
12990,thai
39580,irish
2145,vietnamese
39155,italian
17537,italian
10751,indian
40491,southern_us
26867,mexican
40306,indian
47450,mexican
43640,chinese
20074,french
16690,mexican
18785,french
4104,cajun_creole
4290,japanese
2115,italian
35206,jamaican
3662,mexican
11012,korean
24166,indian
13886,spanish
24639,mexican
24247,chinese
24511,italian
26148,moroccan
22144,cajun_creole
18819,mexican
10373,southern_us
16977,italian
881,southern_us
11836,italian
5809,french
16290,italian
517,mexican
5161,french
3634,korean
8009,vietnamese
19824,indian
12153,chinese
20694,irish
34463,french
14074,italian
29878,southern_us
24783,japanese
43742,italian
26755,french
22439,filipino
20941,southern_us
45085,mexican
6442,greek
6038,mexican
26276,italian
16560,southern_us
46924,southern_us
16793,italian
23800,southern_us
28009,chinese
30333,indian
10225,mexican
4944,mexican
49312,southern_us
24797,italian
43050,japanese
2006,indian
8055,japanese
38727,italian
38284,mexican
42551,southern_us
22252,mexican
40819,indian
20506,mexican
4217,greek
24897,thai
12019,mexican
13488,moroccan
18687,southern_us
46605,italian
21420,greek
16712,moroccan
37407,southern_us
12643,mexican
44524,italian
23939,mexican
648,chinese
36202,vietnamese
20789,italian
12996,irish
28840,french
47254,italian
3670,southern_us
25478,italian
12251,italian
20310,southern_us
45646,chinese
38435,italian
10442,mexican
6052,japanese
1496,chinese
34854,mexican
32318,thai
18141,spanish
3211,cajun_creole
28678,french
28120,indian
18903,southern_us
38690,italian
43447,irish
23861,mexican
32880,southern_us
35815,italian
10761,spanish
39091,southern_us
19706,indian
626,french
22554,mexican
32605,british
17594,mexican
44407,japanese
39539,korean
10641,southern_us
6837,french
45345,italian
35377,indian
36162,thai
10486,italian
5761,french
22244,mexican
32775,indian
8889,chinese
49168,japanese
11734,french
11368,moroccan
26164,italian
19233,italian
11088,italian
3446,italian
3603,british
32294,japanese
38850,cajun_creole
17224,mexican
34672,chinese
18347,italian
21640,italian
20142,mexican
27825,french
35946,italian
23451,chinese
12093,cajun_creole
33693,italian
2768,french
47858,mexican
37303,southern_us
47302,chinese
38944,cajun_creole
24099,french
16667,chinese
17609,mexican
9197,chinese
9474,italian
48,indian
5681,mexican
15167,mexican
29629,italian
38968,british
27728,mexican
12851,southern_us
26124,chinese
10876,mexican
25134,italian
31236,brazilian
14665,italian
27067,vietnamese
41152,mexican
22000,mexican
38827,indian
38732,southern_us
48543,mexican
20196,moroccan
49343,mexican
22535,chinese
32194,southern_us
16121,jamaican
34786,moroccan
40085,italian
39510,mexican
11952,indian
33948,italian
40208,italian
21921,french
31449,vietnamese
16378,french
29598,mexican
31465,italian
38909,southern_us
38362,russian
3624,italian
28918,brazilian
2660,mexican
33726,british
42292,mexican
19095,chinese
10013,mexican
24750,southern_us
18621,indian
11494,indian
46995,italian
17001,mexican
2387,italian
6664,italian
39509,spanish
6839,mexican
7729,mexican
7162,indian
25892,japanese
20806,chinese
27887,chinese
25454,italian
11146,southern_us
40005,french
35854,cajun_creole
40527,jamaican
7410,italian
19116,italian
24911,southern_us
16493,moroccan
14697,greek
32623,french
35551,indian
28509,thai
38278,italian
38815,italian
15469,mexican
23605,indian
26563,indian
39676,italian
34125,filipino
925,italian
19643,thai
44775,thai
29636,chinese
18204,chinese
46776,italian
30285,southern_us
18743,italian
40638,italian
6343,russian
1380,cajun_creole
25467,moroccan
7787,indian
47995,italian
39572,indian
4836,jamaican
33362,moroccan
30211,chinese
23539,southern_us
48524,japanese
37727,italian
21761,irish
11979,japanese
25664,chinese
15987,italian
47033,southern_us
37753,italian
15044,french
47609,chinese
4793,mexican
7512,indian
24318,italian
15960,french
266,mexican
33900,mexican
33820,chinese
7652,italian
38787,southern_us
44410,italian
25415,mexican
17873,thai
30953,moroccan
4568,french
20983,italian
1714,italian
39471,italian
43419,french
22585,southern_us
31287,mexican
21918,southern_us
1809,chinese
12243,mexican
47265,french
45060,spanish
17163,indian
30141,chinese
20473,mexican
18495,jamaican
7731,french
15386,italian
3147,french
32797,italian
17837,chinese
38091,southern_us
49267,irish
49394,mexican
6200,southern_us
24574,mexican
23083,thai
25460,french
30947,southern_us
41027,korean
23209,mexican
28680,southern_us
27044,indian
17380,chinese
8820,italian
7539,italian
14952,mexican
40311,indian
30221,southern_us
44877,moroccan
25128,southern_us
19396,spanish
43511,mexican
43644,southern_us
7526,french
24350,italian
49519,french
20084,vietnamese
25641,cajun_creole
32303,mexican
44121,mexican
7304,cajun_creole
31133,indian
19301,chinese
24225,italian
8696,indian
11380,italian
15357,italian
2960,jamaican
46894,vietnamese
2089,southern_us
21984,italian
44778,moroccan
38818,italian
16648,french
37080,mexican
9289,mexican
34963,indian
16355,mexican
30751,mexican
8445,french
9316,chinese
28140,moroccan
15722,japanese
33442,french
11367,italian
16320,indian
33970,southern_us
40636,thai
39258,mexican
39430,italian
17928,italian
44390,chinese
4605,italian
653,southern_us
20588,italian
23166,indian
45810,french
20466,southern_us
38043,french
30979,southern_us
47734,chinese
32801,cajun_creole
19997,vietnamese
5911,southern_us
43188,italian
20369,indian
16163,french
47794,japanese
35169,southern_us
24258,mexican
37939,greek
7669,french
44915,chinese
15853,italian
42739,mexican
9754,japanese
14507,filipino
12645,italian
6842,italian
10620,mexican
6776,french
12381,southern_us
33832,mexican
35700,mexican
25697,indian
36866,mexican
29249,italian
29158,cajun_creole
45411,indian
14374,russian
45580,chinese
2041,italian
2692,chinese
13997,chinese
34491,french
37912,italian
15768,italian
26107,french
29204,italian
14081,southern_us
42644,chinese
18717,italian
48791,chinese
35288,italian
13056,italian
47219,italian
48434,mexican
76,mexican
30887,italian
5538,italian
6649,chinese
3794,greek
11889,southern_us
27815,italian
17946,italian
25712,jamaican
37923,italian
8542,southern_us
15723,southern_us
18185,italian
32717,moroccan
18893,italian
4913,chinese
21834,southern_us
37129,korean
38456,jamaican
38053,french
3520,cajun_creole
1453,mexican
10824,french
3056,japanese
44397,indian
13232,italian
17914,chinese
20996,italian
13696,italian
8718,mexican
8528,french
43316,mexican
5500,italian
41874,french
32209,italian
36303,indian
42690,moroccan
4458,french
23759,french
7382,greek
38679,mexican
32472,cajun_creole
5436,southern_us
17718,japanese
9703,greek
28145,mexican
24293,japanese
48629,russian
18097,southern_us
38184,mexican
44115,chinese
23976,cajun_creole
13177,french
31314,vietnamese
3084,moroccan
17692,russian
33216,chinese
41105,southern_us
44882,spanish
46409,spanish
44132,mexican
30899,indian
13549,mexican
7149,spanish
19463,mexican
21824,italian
3609,italian
37524,southern_us
1671,russian
10216,mexican
38020,french
31885,filipino
30601,indian
6580,japanese
33014,japanese
38939,italian
31780,southern_us
38036,southern_us
27305,chinese
25093,italian
41492,filipino
49422,french
47215,chinese
43709,mexican
25252,southern_us
14895,french
28006,spanish
35639,thai
28506,indian
83,southern_us
42096,indian
30166,southern_us
4646,mexican
21096,mexican
27831,french
35132,irish
35032,southern_us
32818,mexican
43291,spanish
45011,korean
26134,thai
35534,indian
13243,southern_us
16212,spanish
40245,chinese
37224,indian
190,southern_us
34755,indian
17477,mexican
37292,thai
31210,british
9669,mexican
16921,korean
41725,southern_us
12630,japanese
35314,british
25026,spanish
5133,thai
16580,filipino
4168,italian
31310,italian
4153,southern_us
32374,southern_us
34227,mexican
467,italian
1875,southern_us
2233,spanish
20619,mexican
16776,chinese
39877,chinese
5860,japanese
31288,chinese
6736,italian
45336,indian
47988,chinese
25249,french
26165,greek
28345,italian
21425,chinese
40163,mexican
3799,indian
46571,thai
32804,cajun_creole
1104,moroccan
24480,italian
37390,spanish
17571,chinese
21559,japanese
34211,southern_us
28586,italian
43885,french
38146,southern_us
31211,french
45394,italian
38175,mexican
29936,chinese
5601,italian
45603,chinese
39832,greek
46691,indian
48545,chinese
20771,greek
30426,chinese
4998,mexican
24722,korean
12883,british
28442,italian
36645,mexican
44014,russian
11883,cajun_creole
2971,southern_us
55,mexican
12134,mexican
42982,italian
11982,southern_us
41717,mexican
26074,italian
25991,thai
34370,italian
12058,cajun_creole
30784,french
2045,russian
3162,southern_us
24215,british
11877,mexican
49433,spanish
46878,southern_us
29217,mexican
12846,spanish
17469,italian
29553,mexican
3037,mexican
46637,italian
9254,irish
31034,italian
25614,french
40821,cajun_creole
12237,italian
44808,mexican
48241,indian
33568,southern_us
10887,chinese
42620,mexican
34626,indian
13930,thai
25119,cajun_creole
45575,italian
29214,italian
8284,cajun_creole
13229,southern_us
42780,brazilian
43021,italian
26654,southern_us
27761,jamaican
18081,southern_us
32940,italian
44763,moroccan
29342,spanish
28245,mexican
32456,french
42483,italian
32655,italian
2543,southern_us
36638,southern_us
43655,thai
42775,french
25789,chinese
6420,vietnamese
33218,french
48934,southern_us
18786,mexican
44454,indian
15569,filipino
20599,mexican
47935,southern_us
23121,mexican
43647,southern_us
3360,moroccan
5417,french
11105,mexican
19374,moroccan
38254,italian
32442,french
26347,french
23138,italian
13369,italian
3449,mexican
36774,thai
34665,chinese
1369,greek
27403,mexican
4879,mexican
42753,italian
19939,japanese
16809,mexican
42886,mexican
8447,thai
37142,mexican
48183,mexican
13451,mexican
22300,chinese
5618,italian
16476,indian
47136,italian
8792,korean
23322,mexican
33794,brazilian
49481,italian
5275,italian
31937,italian
41572,italian
19240,cajun_creole
16026,southern_us
26907,greek
21000,thai
43735,cajun_creole
40171,filipino
33897,italian
26579,french
9354,mexican
31221,southern_us
47256,italian
602,moroccan
13620,italian
38559,italian
42878,southern_us
13421,italian
35279,french
39998,korean
20901,italian
666,indian
31612,italian
19004,italian
49602,italian
6057,italian
1899,chinese
15540,mexican
29594,french
24450,russian
41211,italian
8709,chinese
10130,french
49170,french
19985,moroccan
22400,italian
12973,italian
39294,japanese
33963,french
26311,mexican
37450,french
7597,mexican
26606,french
47456,italian
9637,italian
26910,italian
29015,korean
19816,indian
4601,mexican
26001,cajun_creole
8647,mexican
20535,indian
28851,italian
41107,japanese
6475,british
40185,french
14967,irish
46818,filipino
37963,cajun_creole
29338,southern_us
17088,british
5119,italian
9395,thai
10554,french
18493,mexican
3119,indian
14980,italian
28133,southern_us
22230,italian
7767,brazilian
3484,greek
3636,italian
44845,mexican
23241,british
35523,mexican
40540,italian
38374,mexican
38424,italian
43315,italian
48619,mexican
20251,italian
35231,southern_us
38162,thai
32041,italian
21395,italian
2344,french
44657,chinese
47706,mexican
10289,chinese
28747,italian
26453,mexican
32095,french
20260,jamaican
6245,korean
30212,southern_us
33638,mexican
20215,jamaican
13035,mexican
25952,southern_us
32980,southern_us
17766,italian
44615,brazilian
31285,moroccan
710,indian
2796,japanese
28358,british
36289,cajun_creole
49679,italian
22673,italian
28876,chinese
25079,mexican
23125,french
43609,spanish
8049,mexican
13305,russian
13145,cajun_creole
43206,moroccan
38265,japanese
1095,southern_us
22584,indian
39492,southern_us
41850,french
25515,southern_us
20140,chinese
22963,mexican
24830,thai
19378,mexican
783,italian
28109,italian
22750,cajun_creole
22161,mexican
29493,indian
570,indian
15885,chinese
48124,french
34681,southern_us
36431,russian
47911,korean
46622,moroccan
1675,southern_us
25867,thai
26643,chinese
10065,mexican
14523,french
48284,mexican
16664,southern_us
23544,mexican
32782,mexican
40675,indian
47313,thai
10125,southern_us
9591,mexican
19726,chinese
37238,japanese
37312,chinese
47461,spanish
47895,mexican
16808,japanese
3700,greek
39869,mexican
43473,british
30962,indian
13924,mexican
46759,french
23433,italian
8386,russian
33766,greek
10461,indian
25852,italian
10873,chinese
15584,japanese
1581,indian
39459,mexican
26386,indian
32692,french
39750,spanish
40098,southern_us
26996,italian
27171,spanish
8038,indian
41491,italian
28307,french
24831,italian
40480,french
290,southern_us
33910,southern_us
24530,italian
46828,cajun_creole
22047,russian
26038,southern_us
2882,italian
17306,mexican
49359,mexican
21950,italian
9889,indian
27499,italian
23590,southern_us
37220,french
16018,french
39032,irish
45570,indian
32946,french
2311,southern_us
16453,indian
15454,italian
13467,italian
46675,chinese
20761,indian
9333,southern_us
45747,italian
33301,vietnamese
13910,southern_us
23545,jamaican
25816,mexican
19207,moroccan
6829,greek
12860,mexican
36297,mexican
282,korean
49681,italian
44285,italian
6175,southern_us
26263,southern_us
9282,mexican
39598,vietnamese
20296,italian
11384,southern_us
2456,mexican
15677,southern_us
24705,thai
12886,mexican
35176,french
43781,cajun_creole
18454,cajun_creole
42374,jamaican
16863,italian
35956,indian
10411,mexican
11590,chinese
23541,chinese
19126,korean
14800,french
6000,cajun_creole
17874,italian
28931,italian
46457,indian
21326,italian
20907,french
43605,korean
1283,mexican
9165,chinese
49708,italian
36531,mexican
24893,mexican
3825,indian
28154,filipino
658,russian
16514,mexican
30243,indian
47728,southern_us
2901,italian
40751,french
4744,cajun_creole
15392,italian
9334,french
4389,italian
38800,mexican
44865,cajun_creole
25486,southern_us
29227,cajun_creole
12713,japanese
43581,french
2500,thai
14854,cajun_creole
23951,indian
41534,southern_us
25263,southern_us
34882,indian
43376,vietnamese
31864,italian
46575,italian
49581,mexican
25780,mexican
3122,french
8997,cajun_creole
34989,mexican
3958,chinese
18256,japanese
23454,mexican
11886,french
43466,mexican
6306,southern_us
39866,cajun_creole
34384,indian
29610,irish
21036,mexican
7523,chinese
47073,italian
37728,mexican
27012,mexican
21944,southern_us
44707,mexican
24616,indian
14972,korean
39667,french
14709,mexican
16899,chinese
11857,mexican
4073,southern_us
5362,mexican
198,mexican
7810,filipino
7019,moroccan
4868,jamaican
18965,chinese
33892,spanish
21851,italian
23697,brazilian
7133,italian
11721,french
13437,italian
47271,cajun_creole
1128,italian
26480,thai
25612,southern_us
39137,indian
45728,mexican
28157,italian
3872,mexican
45473,italian
23111,chinese
7339,southern_us
6527,korean
43154,irish
16875,italian
25894,filipino
48133,indian
45214,french
2072,french
36482,chinese
15693,korean
44826,chinese
37357,cajun_creole
22953,southern_us
21194,russian
5241,mexican
22059,chinese
45182,italian
37853,chinese
27602,southern_us
32085,italian
48977,italian
2202,thai
13279,korean
46451,british
19829,italian
12051,mexican
20412,filipino
36861,korean
6242,jamaican
42321,mexican
6071,italian
47211,thai
21359,japanese
16745,moroccan
14528,mexican
21517,thai
42727,thai
31027,irish
3107,italian
9779,southern_us
4261,mexican
36328,italian
29337,italian
22748,korean
42811,indian
17125,indian
22605,italian
21715,thai
39995,southern_us
38622,southern_us
30819,mexican
49582,southern_us
14698,japanese
25783,mexican
20330,french
5624,spanish
46048,chinese
40801,mexican
5492,italian
19631,mexican
3953,italian
3615,mexican
45262,italian
27191,chinese
30468,italian
13156,cajun_creole
43015,french
14211,french
754,mexican
18765,russian
26874,italian
11748,indian
18513,thai
25449,indian
42128,southern_us
44201,thai
45547,indian
26753,chinese
48185,mexican
14238,thai
21155,french
25727,mexican
3474,british
28382,korean
40534,french
9155,british
29658,mexican
20922,italian
7675,southern_us
2723,southern_us
40106,mexican
29305,jamaican
26704,thai
20846,italian
26513,japanese
45861,russian
47440,italian
13240,thai
6481,indian
5449,french
33194,italian
7981,thai
4518,southern_us
11254,indian
34518,italian
38276,indian
48135,mexican
3299,chinese
13209,southern_us
28410,southern_us
879,italian
41025,filipino
7975,mexican
780,southern_us
827,spanish
6198,filipino
4787,mexican
537,mexican
986,southern_us
24030,italian
13901,chinese
40263,french
16155,southern_us
6280,italian
11750,mexican
44606,mexican
29286,mexican
37669,italian
12150,italian
46388,chinese
48750,greek
2641,mexican
38819,chinese
37651,southern_us
45010,korean
2323,chinese
42345,french
15519,indian
28489,french
41059,mexican
44627,filipino
33477,indian
1288,russian
19504,mexican
27883,southern_us
45980,indian
21004,mexican
41647,mexican
45526,greek
44184,italian
6209,italian
38448,korean
13007,italian
19847,cajun_creole
46012,southern_us
43587,southern_us
4082,mexican
8511,mexican
16641,southern_us
42074,mexican
36502,french
4462,vietnamese
20822,italian
7613,brazilian
17149,french
4375,italian
43861,russian
40299,indian
11003,indian
26610,italian
4042,mexican
21357,italian
38486,italian
17601,french
30798,korean
42892,indian
27931,mexican
4814,french
36456,mexican
19521,southern_us
28042,mexican
33843,korean
1093,vietnamese
22611,vietnamese
41373,japanese
27130,italian
47760,british
22478,thai
43344,mexican
10459,greek
29991,mexican
18870,thai
41103,southern_us
24459,british
28089,mexican
28623,french
14288,italian
17953,southern_us
33592,chinese
1155,japanese
37950,italian
5875,italian
44723,chinese
45121,mexican
48779,italian
31025,italian
17087,chinese
10779,southern_us
8407,cajun_creole
10721,indian
10368,indian
21684,chinese
36054,moroccan
49179,french
32544,italian
28079,greek
12800,chinese
8486,southern_us
26348,chinese
18208,vietnamese
39660,mexican
18190,southern_us
2310,cajun_creole
9113,southern_us
17507,cajun_creole
19034,mexican
48308,chinese
39899,spanish
33735,italian
8712,southern_us
27757,indian
1828,italian
29835,italian
273,italian
27830,italian
23564,italian
44328,indian
1241,italian
21590,indian
2847,chinese
45926,southern_us
25611,italian
27252,french
35403,southern_us
12674,french
24581,italian
4696,russian
45326,mexican
16441,indian
41162,southern_us
26003,french
36037,brazilian
48202,japanese
20582,british
4786,italian
27188,mexican
43643,irish
25904,mexican
28853,indian
44656,italian
34504,italian
9688,british
15465,indian
16300,mexican
34509,irish
41048,korean
46973,moroccan
5754,vietnamese
34848,italian
44859,italian
27273,chinese
4959,greek
36478,korean
21600,mexican
14908,mexican
35847,french
28127,mexican
25453,indian
48462,italian
11470,italian
15675,italian
26324,mexican
38956,southern_us
43110,french
12284,italian
46078,korean
12222,southern_us
7693,greek
17350,british
48548,thai
40556,mexican
12583,british
7660,british
8200,italian
41185,italian
46487,french
24206,southern_us
42936,chinese
35358,italian
12959,filipino
39938,mexican
32667,filipino
14253,mexican
2831,southern_us
17210,southern_us
18515,italian
37271,mexican
39350,japanese
22868,southern_us
21695,mexican
11948,southern_us
41004,mexican
32788,italian
21675,italian
25105,french
6612,mexican
873,mexican
14503,mexican
12304,jamaican
32425,vietnamese
38287,french
29534,italian
1546,mexican
24189,chinese
40769,mexican
26300,southern_us
9172,italian
17684,italian
25471,italian
36476,italian
43064,indian
35350,italian
23834,italian
15175,italian
19179,italian
45900,chinese
22904,southern_us
44440,thai
46380,italian
46859,indian
2837,thai
5294,cajun_creole
32564,moroccan
15660,italian
18248,italian
32957,italian
3174,chinese
24093,greek
39386,cajun_creole
27702,italian
21103,indian
24059,filipino
42506,french
37565,irish
44554,british
2595,italian
42185,mexican
27538,indian
37927,chinese
5679,japanese
26912,mexican
24078,french
12144,southern_us
23629,mexican
28044,southern_us
24868,italian
14039,indian
9141,italian
20565,jamaican
46198,indian
17192,southern_us
12812,moroccan
44529,indian
32021,italian
94,italian
43642,italian
28789,cajun_creole
47791,italian
33702,chinese
20721,southern_us
31932,chinese
32961,indian
39816,greek
3052,irish
638,mexican
6920,italian
16399,greek
38564,southern_us
15828,southern_us
14032,moroccan
40456,indian
17940,french
7954,chinese
32276,southern_us
11824,indian
28169,korean
28063,italian
40271,japanese
42296,southern_us
682,british
4718,korean
16663,vietnamese
46848,italian
48199,british
14193,chinese
45605,vietnamese
11617,jamaican
49346,thai
9399,italian
43241,cajun_creole
19896,italian
21486,italian
18128,indian
8037,japanese
46416,southern_us
36964,british
18508,thai
29581,thai
32122,italian
32646,italian
30630,italian
2432,korean
32569,italian
9447,italian
43239,russian
15633,mexican
36528,jamaican
44885,southern_us
35344,southern_us
47226,chinese
31835,italian
37545,mexican
8051,french
35241,mexican
7753,mexican
35793,mexican
38729,mexican
18948,mexican
41083,southern_us
29787,indian
48777,chinese
28639,italian
39901,italian
41553,chinese
6264,italian
2986,italian
49412,greek
12297,mexican
15274,italian
35217,southern_us
46017,british
20218,italian
13977,mexican
49701,southern_us
1341,spanish
10234,french
21049,southern_us
11257,indian
18348,british
27693,italian
27661,italian
11468,chinese
32332,french
46422,french
2611,italian
21373,mexican
27287,southern_us
11184,mexican
4535,mexican
45035,southern_us
17888,filipino
22156,southern_us
4610,filipino
7170,southern_us
9216,italian
121,chinese
43041,greek
39651,mexican
31327,french
11099,italian
33030,french
8852,italian
46040,mexican
19673,french
18775,mexican
11501,french
528,mexican
37027,cajun_creole
42564,brazilian
15961,indian
38774,mexican
23359,mexican
25924,italian
43817,spanish
23256,southern_us
8719,italian
48394,chinese
19455,mexican
29729,mexican
41528,mexican
33754,indian
24280,british
24747,italian
47139,italian
43580,japanese
29203,mexican
42269,cajun_creole
28243,italian
11078,cajun_creole
35475,mexican
34943,chinese
29963,southern_us
7766,mexican
